0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,z
0,21,16,28,29,13,17,8,15,10,18,12,14,9,3,25,5,6,27,24,7,20,26,4,30,1,19,22,2,31,23,0,33702
0,20,24,16,7,3,29,13,18,4,22,15,9,28,10,17,25,8,31,26,2,27,11,6,1,14,23,19,5,30,12,0,34686
0,6,23,24,9,5,13,2,1,19,29,31,11,8,15,17,27,25,12,16,14,3,26,18,22,30,28,20,10,7,21,0,32895
0,21,18,8,11,2,29,15,9,27,10,20,5,30,4,28,14,1,12,31,3,23,25,16,24,22,13,19,6,7,26,0,34797
0,27,7,11,13,15,26,31,30,5,12,22,16,2,18,29,9,23,3,19,25,6,4,28,17,1,10,21,8,14,24,0,29671
0,15,25,10,21,31,17,2,12,30,11,6,20,22,28,19,14,24,5,8,23,3,13,16,26,4,18,1,7,9,29,0,34598
0,27,29,2,22,24,14,9,4,15,5,6,19,20,30,28,17,1,18,26,12,7,16,31,8,3,11,10,25,21,13,0,33954
0,25,27,19,20,8,13,1,18,4,9,16,7,21,5,24,23,22,3,26,6,10,15,12,14,30,11,29,2,17,31,0,28264
0,12,30,3,2,27,18,8,14,17,26,6,10,15,31,23,4,13,21,1,7,20,19,5,29,28,16,25,24,11,9,0,30515
0,10,4,11,21,24,28,17,14,19,26,9,16,27,5,1,6,15,8,29,7,20,25,13,2,23,3,31,12,22,18,0,32790
0,20,7,2,29,10,8,28,26,6,3,21,4,31,23,15,12,30,11,9,14,17,22,19,27,25,5,24,16,18,1,0,26579
0,20,24,21,31,3,13,30,11,18,10,26,7,27,2,4,5,25,19,17,23,8,28,22,9,12,6,1,16,29,15,0,34782
0,9,27,5,3,12,22,15,14,18,16,20,19,26,2,10,13,24,1,28,4,29,31,11,25,30,17,8,21,7,23,0,33046
0,6,30,17,2,28,27,23,3,9,22,10,19,25,15,13,14,8,5,11,4,20,26,21,7,1,24,16,12,31,18,0,31271
0,18,31,7,26,17,30,27,20,11,15,14,6,16,23,24,21,8,13,22,29,19,28,9,4,25,2,12,1,5,10,0,35285
0,12,27,18,16,30,23,31,4,5,6,22,14,3,26,10,28,2,8,15,11,25,9,21,1,7,19,13,24,29,17,0,35335
0,12,14,25,23,13,19,22,16,20,27,26,28,11,24,17,29,15,5,18,3,30,21,6,9,8,1,2,4,10,31,0,35709
0,10,20,24,30,19,29,22,6,2,12,7,13,5,28,18,23,21,15,8,17,16,9,3,14,1,4,26,11,25,31,0,37483
0,21,2,10,4,24,20,6,23,27,13,28,3,5,14,8,29,31,1,17,22,15,30,25,16,11,7,9,12,19,18,0,31611
0,29,19,28,27,13,18,4,11,23,10,22,15,3,20,8,6,17,25,1,5,24,16,2,7,31,9,21,12,30,26,0,33976
0,17,31,24,23,13,9,3,21,14,18,25,29,8,28,22,11,1,19,15,26,4,2,5,30,12,16,6,7,10,27,0,34304
0,7,16,28,4,15,17,21,19,31,22,25,12,11,3,23,8,10,24,30,20,1,5,18,2,27,13,14,6,9,26,0,34581
0,14,17,10,13,5,28,16,11,23,1,4,3,31,19,26,9,7,21,27,2,15,30,25,8,6,20,22,12,29,24,0,35862
0,7,12,21,26,5,17,14,20,22,4,27,1,18,16,2,28,9,30,24,25,6,8,13,29,3,15,23,19,11,10,0,31313
0,5,20,12,9,15,3,13,29,22,30,17,6,11,7,26,14,19,10,21,8,28,4,2,16,24,23,27,1,18,25,0,33274
0,26,23,12,19,20,25,31,13,7,27,2,16,5,29,4,22,21,3,11,6,28,15,24,1,10,18,14,8,17,9,0,30068
0,9,30,2,7,13,27,3,24,15,22,6,25,1,21,12,28,5,11,8,17,20,19,23,14,29,16,18,31,4,26,0,33968
0,18,6,27,13,15,23,14,20,31,16,17,25,11,5,10,22,19,9,29,28,8,4,26,12,3,1,24,2,21,7,0,28881
0,10,23,17,25,11,2,15,29,12,28,22,19,1,26,20,24,13,4,7,3,30,9,27,14,6,31,18,16,21,8,0,34600
0,14,21,31,4,25,19,26,10,27,5,28,18,3,11,7,30,9,12,23,24,6,22,20,8,15,2,17,16,13,1,0,37016
0,9,17,12,4,10,1,21,16,29,30,13,24,5,25,3,23,28,31,27,11,20,19,6,15,2,14,22,26,7,18,0,29086
0,18,26,7,13,8,9,22,17,11,27,19,5,31,12,30,16,10,3,4,29,20,24,14,15,25,6,1,28,21,23,0,30641
0,8,28,12,4,15,17,9,19,5,14,29,18,16,3,21,24,10,1,11,26,2,23,27,20,13,22,6,31,25,7,0,30389
0,26,27,5,30,14,29,8,9,12,3,24,16,31,19,25,23,28,11,4,7,1,6,15,2,20,10,22,13,17,21,0,35529
0,31,27,20,15,12,16,26,23,4,22,13,25,30,21,14,7,9,28,1,10,19,17,11,3,29,5,18,2,24,8,0,34357
0,6,15,21,19,16,5,11,30,2,31,17,26,8,3,20,28,1,10,12,7,23,14,24,25,4,27,29,9,13,22,0,33285
0,21,28,29,19,12,31,15,22,13,5,9,11,2,25,30,3,16,7,17,14,18,1,20,23,26,4,10,27,8,6,0,30128
0,8,6,1,14,29,19,21,26,11,12,28,25,23,30,17,7,13,2,18,16,4,3,22,27,9,10,15,31,5,24,0,29788
0,28,12,4,29,5,30,31,18,15,13,24,26,17,25,8,2,11,22,10,21,19,7,9,20,14,27,16,6,1,3,0,29699
0,9,31,30,18,19,15,25,4,14,22,6,23,27,2,24,1,29,21,12,8,28,3,11,20,16,17,7,5,13,26,0,35413
0,10,12,19,3,6,26,14,15,16,22,28,30,17,1,20,11,13,25,21,9,18,8,24,23,5,7,2,29,4,27,0,28772
0,18,5,7,27,30,10,14,28,17,11,15,20,1,24,8,31,16,6,26,2,13,29,21,4,22,23,3,25,19,9,0,29761
0,14,7,16,15,10,25,30,29,31,5,23,9,8,4,21,6,22,18,26,11,24,17,20,1,2,27,28,19,3,13,0,36164
0,24,19,12,14,16,30,21,6,25,15,31,9,23,28,20,5,18,11,4,8,29,7,17,27,22,13,10,3,1,26,0,31831
0,21,15,4,25,22,19,14,31,26,13,7,30,29,6,20,11,1,17,24,28,8,10,23,16,9,18,12,5,3,27,0,36710
0,15,1,20,30,5,6,19,3,4,2,27,22,13,16,11,31,24,23,7,28,14,17,9,26,21,10,8,29,25,12,0,35350
0,10,26,21,2,28,15,11,18,6,1,13,9,23,8,22,19,25,3,16,14,7,30,4,24,27,20,12,17,29,31,0,31203
0,17,27,1,13,6,11,24,20,21,14,10,12,26,28,31,23,2,16,29,5,9,15,3,7,30,22,19,25,18,8,0,33254
0,13,17,5,3,9,21,23,10,12,2,7,15,30,4,16,24,22,8,25,31,29,14,11,1,27,19,20,6,28,26,0,32073
0,9,18,1,8,23,13,25,7,22,17,16,24,28,29,4,10,6,12,2,20,26,5,31,27,30,15,3,21,14,19,0,32680
0,26,24,22,23,8,30,13,2,14,28,16,4,1,12,19,15,7,9,20,11,17,29,27,31,5,18,6,25,21,3,0,32251
0,30,10,18,28,29,4,23,2,1,3,5,8,11,7,21,20,12,15,9,25,31,27,17,26,14,16,6,19,22,13,0,32387
0,10,3,22,4,18,1,17,8,15,16,11,12,31,26,14,29,30,27,25,13,6,21,5,2,23,7,24,28,20,19,0,31983
0,2,8,24,18,9,1,29,14,22,30,26,27,25,3,13,28,7,31,10,5,16,6,21,11,4,15,17,20,19,23,0,29739
0,23,22,25,21,5,16,4,28,13,26,11,14,19,1,30,31,10,7,29,15,24,17,27,18,3,20,9,12,6,2,0,30751
0,20,26,1,31,7,8,12,22,23,18,19,14,27,15,6,13,29,4,16,30,17,9,28,21,10,3,25,11,24,2,0,34022
0,11,2,7,6,17,16,24,14,12,15,18,10,21,3,22,19,28,25,29,30,1,27,13,5,31,8,26,23,20,4,0,34442
0,24,31,12,19,29,7,16,28,11,27,18,25,10,6,26,14,1,9,2,22,4,13,21,20,17,23,5,15,3,30,0,34245
0,4,29,25,22,6,21,23,16,9,10,15,31,19,12,24,18,26,27,13,3,8,30,1,7,14,2,17,28,11,5,0,32470
0,26,4,16,25,11,23,14,7,28,19,31,30,18,21,17,5,2,15,8,29,10,13,6,27,9,1,12,3,20,24,0,34441
0,12,5,28,25,13,20,24,9,11,17,29,18,1,19,30,6,8,14,2,4,21,23,10,15,27,3,22,7,16,26,0,32184
0,14,22,2,1,4,27,28,7,20,6,10,21,31,3,24,18,13,26,23,19,16,30,12,17,8,25,15,5,9,29,0,34175
0,16,20,2,5,27,3,10,8,18,13,29,24,12,26,28,21,7,14,19,15,30,11,31,23,17,6,4,25,22,1,0,32369
0,24,26,13,3,8,25,22,12,28,17,19,29,1,27,7,10,14,23,4,21,31,2,15,16,11,18,5,9,30,6,0,35179
0,12,18,28,5,30,22,9,15,11,29,19,26,24,10,20,7,13,27,31,21,4,25,2,6,8,23,16,17,3,14,0,35962
0,22,7,3,28,21,9,17,11,25,8,27,24,29,10,18,2,5,16,31,14,13,26,6,1,19,20,12,15,23,30,0,30482
0,5,20,16,30,19,9,6,23,15,2,27,1,12,10,25,7,21,24,31,29,22,8,4,13,14,26,11,3,28,18,0,35627
0,8,12,26,16,7,14,15,5,1,9,13,18,4,30,19,28,20,11,23,22,25,29,17,6,3,21,24,31,27,10,0,36167
0,5,31,12,2,4,20,3,17,16,14,29,8,25,21,18,22,1,28,10,13,15,7,26,11,27,6,23,19,30,9,0,33304
0,21,18,10,8,9,3,31,23,1,25,22,26,30,11,17,12,13,20,7,29,24,19,5,15,16,2,4,28,27,14,0,31618
0,6,21,26,31,12,27,3,29,9,25,15,7,1,13,28,17,2,23,18,8,16,11,20,10,5,22,19,14,24,30,0,33298
0,15,27,6,2,7,17,16,18,1,23,12,28,26,30,20,8,5,19,13,11,3,29,10,21,31,4,22,25,9,14,0,32978
0,21,6,20,30,16,27,14,28,31,2,11,1,25,18,17,23,4,10,5,8,29,13,15,26,7,9,19,3,12,22,0,29347
0,20,2,13,25,26,3,8,16,27,22,11,21,23,19,29,10,5,7,24,4,30,15,28,1,31,18,14,6,9,12,0,32147
0,21,23,28,26,24,19,9,5,14,29,2,16,20,1,13,4,10,18,27,30,31,8,11,17,22,7,25,15,12,6,0,29358
0,25,5,18,10,15,16,21,26,3,2,30,20,22,28,9,11,4,23,19,17,6,29,31,27,1,7,12,13,24,8,0,35101
0,18,22,8,9,7,26,19,13,15,28,5,30,2,16,11,4,10,25,31,23,1,27,24,29,3,20,12,6,17,14,0,30935
0,10,20,23,6,15,28,26,3,5,30,19,9,31,2,17,13,7,24,21,12,4,22,29,8,1,11,25,16,18,14,0,32528
0,27,7,21,26,14,9,29,25,5,3,4,18,13,16,22,12,20,23,2,8,1,10,11,30,17,19,31,6,24,15,0,33585
0,8,5,16,13,7,20,15,11,18,17,3,10,22,28,19,29,2,26,27,12,21,31,9,25,1,6,14,23,30,4,0,33875
0,30,6,27,20,13,23,8,12,2,19,22,26,11,5,24,4,1,14,28,31,15,10,9,3,7,16,25,17,29,21,0,28797
0,18,19,22,30,25,7,24,1,3,20,5,8,31,10,28,15,21,27,29,17,6,12,26,13,14,23,4,11,2,9,0,31547
0,23,3,18,16,25,29,6,31,30,7,20,21,2,14,22,8,26,4,5,13,10,15,24,17,28,12,1,27,19,11,0,31742
0,30,6,8,18,28,12,7,2,4,9,31,10,26,27,24,29,15,5,23,21,17,25,13,16,1,14,11,3,20,22,0,34313
0,6,29,23,10,17,16,31,27,19,12,4,13,15,11,24,9,2,18,20,7,30,28,22,21,8,1,26,3,5,25,0,30170
0,9,18,30,26,15,19,17,13,31,2,25,11,3,20,5,21,1,14,27,12,29,7,6,24,23,10,28,16,4,8,0,33943
0,5,22,30,11,19,8,7,10,12,14,13,3,25,16,26,9,24,18,27,6,15,2,17,20,28,1,29,23,31,21,0,34230
0,31,8,3,7,2,4,21,14,15,28,6,26,19,22,13,25,20,10,11,1,17,16,30,27,23,29,18,9,24,12,0,32723
0,22,9,2,17,15,19,1,21,23,30,14,20,3,5,29,13,12,10,24,4,16,7,25,8,31,6,18,26,11,27,0,29089
0,31,12,10,16,6,14,17,1,29,22,24,25,11,23,19,9,26,3,13,7,18,8,4,15,21,30,20,28,2,27,0,33049
0,19,30,12,31,29,4,24,11,8,17,6,23,20,18,13,25,15,27,28,26,16,22,1,10,14,21,5,7,9,3,0,31234
0,3,27,30,11,13,16,15,20,4,25,28,19,2,14,31,7,5,10,1,22,8,23,26,18,12,17,24,29,9,6,0,32388
0,19,30,13,5,29,27,9,12,11,22,2,14,18,6,4,16,20,31,21,7,26,10,23,28,24,15,8,25,17,1,0,31291
0,16,11,23,12,6,1,9,30,5,7,2,8,31,4,15,13,22,18,28,21,24,25,20,19,17,14,29,27,26,10,0,30617
0,3,10,24,25,30,13,7,31,23,15,19,29,17,4,27,8,28,16,9,14,1,18,12,6,11,26,22,5,21,20,0,33779
0,12,4,19,2,11,17,29,31,24,28,10,23,21,14,30,22,8,5,27,6,15,20,16,18,1,26,7,9,25,3,0,29832
0,28,14,23,1,29,18,12,21,6,20,11,13,31,5,27,8,26,22,17,3,24,7,16,2,19,30,9,10,15,4,0,32332
0,16,12,8,14,10,5,26,23,30,11,17,6,20,19,18,31,22,13,24,29,15,27,1,9,7,28,4,21,25,2,0,32652
0,21,12,24,29,4,17,26,7,13,14,23,2,27,20,1,3,30,25,19,16,15,9,8,5,31,18,10,11,22,6,0,33363
0,2,1,12,11,27,5,25,6,22,23,26,19,13,10,29,9,24,14,15,21,3,30,4,16,8,28,31,7,17,18,0,31852
0,7,31,20,11,5,6,3,21,14,18,22,26,16,15,25,17,4,28,23,30,19,12,8,13,24,1,2,27,9,29,0,36632
0,9,17,16,12,27,31,2,23,8,25,5,15,10,21,30,20,29,14,11,26,13,24,28,7,22,1,3,18,19,4,0,34476
0,4,2,18,13,20,26,24,21,28,9,12,31,22,10,29,1,25,30,19,16,5,7,11,23,17,14,3,8,27,15,0,32535
0,31,17,16,27,22,12,13,30,25,19,8,18,9,5,7,4,21,29,10,2,6,28,3,20,23,11,1,26,24,14,0,28205
0,23,14,17,31,9,6,12,2,26,15,3,10,28,25,29,4,13,21,8,24,27,20,1,16,5,7,19,11,18,30,0,36776
0,2,21,19,26,5,24,12,13,31,18,27,7,8,3,30,17,10,6,9,28,11,14,15,29,25,20,1,16,23,4,0,30750
0,29,31,15,22,12,7,23,21,1,30,18,20,26,8,28,24,10,16,13,17,9,5,2,27,14,11,3,25,6,4,0,32432
0,15,22,10,24,23,17,21,31,1,6,11,14,16,26,5,12,25,2,9,30,29,13,27,19,4,18,20,28,7,8,0,35888
0,2,6,11,18,30,26,31,17,28,8,10,24,27,25,19,9,23,13,3,16,5,4,15,12,14,21,7,20,1,22,0,30962
0,10,5,20,1,7,21,23,13,29,24,27,15,25,30,3,11,26,4,14,6,17,12,16,28,22,31,18,2,19,8,0,36065
0,19,25,1,23,9,6,10,26,17,20,31,22,8,15,14,30,7,21,2,5,27,18,24,13,16,3,29,12,4,11,0,30721
0,19,21,13,26,22,10,23,25,6,11,5,16,18,15,14,29,28,2,9,1,24,7,20,31,8,3,17,30,12,27,0,31569
0,9,18,31,21,7,13,8,1,19,23,20,11,3,16,30,27,17,10,14,26,25,5,15,12,29,22,2,6,28,24,0,32775
0,23,8,9,5,28,31,29,19,22,21,25,4,20,11,18,27,13,14,24,7,17,2,15,10,30,6,16,26,1,3,0,31375
0,26,19,30,13,18,22,1,9,21,2,15,11,25,24,23,5,10,27,3,7,29,16,14,6,17,20,12,31,8,28,0,32617
0,9,30,13,16,8,25,14,19,27,28,29,6,11,22,4,1,2,20,10,23,26,17,31,24,5,12,21,15,18,7,0,33432
0,31,19,1,12,3,20,2,15,27,5,29,28,9,8,16,23,13,6,17,21,24,22,4,25,11,30,18,26,14,7,0,37516
0,23,19,7,11,8,5,29,16,20,14,13,12,26,6,30,27,28,9,1,2,4,15,3,22,25,17,18,24,31,10,0,34291
0,16,15,6,25,19,1,8,13,5,23,2,14,7,27,20,21,26,11,10,24,28,18,22,12,29,17,31,3,30,4,0,36153
0,13,26,24,29,25,5,2,17,21,6,8,16,7,4,18,30,1,9,15,10,11,12,22,19,23,3,20,28,14,31,0,33712
0,23,27,29,8,5,7,22,28,18,11,30,6,4,25,12,15,26,3,21,14,10,1,20,24,9,16,13,17,31,19,0,31830
0,31,17,12,29,18,28,26,23,7,9,21,4,6,16,5,3,11,15,19,25,27,24,10,14,2,20,1,30,8,22,0,31003
0,26,31,23,8,4,3,13,27,18,28,17,1,5,12,14,29,21,16,24,25,7,9,6,19,22,2,20,15,11,30,0,32046
0,15,1,2,25,3,24,28,7,4,19,11,27,10,14,6,18,9,12,20,31,16,5,17,8,29,13,30,26,23,22,0,32631
0,5,21,19,9,28,6,16,27,24,12,2,1,14,30,3,10,20,25,4,31,23,22,17,13,18,15,29,7,26,11,0,37141
0,13,26,30,24,1,16,17,25,5,21,11,27,3,14,31,29,10,8,6,23,4,19,9,12,22,18,15,28,2,7,0,32777
0,23,20,9,26,2,1,28,16,25,29,18,19,17,13,6,24,22,14,31,15,12,5,21,10,4,11,7,3,8,27,0,28820
0,8,11,3,29,1,10,7,5,26,27,20,17,14,31,15,21,23,24,6,30,12,19,25,9,28,22,4,2,13,16,0,28996
0,18,28,30,15,3,25,17,27,9,8,12,10,6,1,29,16,13,11,5,14,7,19,24,2,31,23,20,4,22,21,0,30223
0,6,8,21,14,20,28,23,25,16,27,4,12,13,3,10,5,9,7,30,31,18,19,26,24,1,29,17,15,22,2,0,28943
0,4,5,26,19,11,6,23,16,27,9,30,31,20,12,8,24,13,21,22,17,3,1,28,18,29,7,10,25,15,2,0,34510
0,12,15,4,21,31,16,13,30,6,22,29,19,7,28,8,20,11,9,5,14,23,24,25,26,10,27,18,2,17,1,0,31236
0,5,8,16,31,26,30,28,24,1,9,7,22,29,27,23,21,18,10,4,11,15,20,25,6,2,17,19,14,3,13,0,33198
0,6,30,7,27,22,3,12,9,16,10,1,28,29,13,21,15,31,11,5,8,18,2,19,23,26,17,25,4,14,20,0,30975
0,25,9,6,30,24,27,17,10,23,28,19,12,20,18,7,21,3,11,22,1,13,4,31,2,8,5,29,26,14,16,0,33019
0,27,30,24,14,7,17,4,1,2,9,23,29,16,20,25,31,26,19,10,21,22,5,11,12,6,15,28,3,13,18,0,36353
0,30,14,9,10,19,1,17,4,12,21,31,18,20,15,16,5,7,13,27,28,25,23,11,22,24,26,8,2,3,6,0,33752
0,25,27,10,4,16,2,21,26,11,8,3,17,5,29,15,19,20,1,7,13,12,24,22,18,6,23,30,9,28,14,0,31633
0,22,17,31,29,11,9,14,23,8,1,28,16,6,25,2,7,26,27,3,4,5,12,20,10,18,21,13,30,19,15,0,32733
0,12,8,24,19,16,23,22,6,14,30,1,31,5,18,29,7,27,28,20,15,25,2,26,9,4,21,13,11,10,17,0,33308
0,18,22,29,9,4,24,13,17,8,27,5,11,12,26,19,23,31,2,6,28,25,21,15,3,20,30,16,10,1,7,0,35513
0,26,15,31,8,19,14,28,30,4,23,24,6,1,5,10,13,17,16,18,2,7,21,22,12,9,20,27,3,29,25,0,29298
0,23,31,21,5,11,4,22,27,1,26,20,17,10,28,16,24,14,2,13,7,25,3,15,18,29,12,19,6,30,9,0,37157
0,4,20,10,30,16,23,25,17,2,28,22,5,13,27,29,7,18,6,26,21,11,12,19,31,14,3,15,8,1,24,0,35431
0,19,26,9,17,4,21,24,11,12,3,23,6,20,15,29,22,18,7,13,14,16,10,25,30,27,1,8,28,5,31,0,34277
0,1,26,29,30,27,23,24,17,20,4,13,22,8,25,28,5,15,14,9,7,6,11,18,3,16,12,19,31,10,21,0,36189
0,6,15,25,21,10,18,5,7,30,4,13,27,31,28,23,11,16,17,3,29,24,1,20,19,9,14,12,22,8,26,0,33335
0,13,9,18,8,2,19,21,20,1,29,10,3,4,12,30,24,7,15,25,23,26,11,17,5,6,16,28,22,31,14,0,33640
0,9,27,12,26,8,28,21,13,14,15,23,22,10,4,25,30,31,20,17,19,18,11,16,6,29,7,2,1,5,3,0,28962
0,18,25,24,14,5,8,11,22,1,7,27,15,6,12,17,4,13,23,2,28,16,30,29,31,26,20,9,3,21,10,0,36894
0,2,9,8,15,25,16,7,30,26,4,13,6,27,31,22,29,1,11,14,21,24,10,23,20,3,18,17,5,12,19,0,32443
0,28,20,29,17,27,4,18,12,3,13,26,8,25,10,9,31,30,14,2,23,19,1,21,22,24,7,11,6,15,5,0,34115
0,28,3,2,15,23,21,17,24,31,27,6,22,8,5,12,13,29,10,14,30,20,4,25,1,7,11,19,26,16,18,0,31266
0,5,29,21,31,4,10,7,6,11,12,22,8,28,16,1,24,13,27,18,14,20,17,23,2,19,9,26,30,3,25,0,31088
0,15,18,26,8,14,28,24,22,10,9,12,7,5,27,6,11,25,17,19,2,31,29,1,23,20,21,13,4,30,16,0,35344
0,3,30,25,8,7,22,1,23,26,2,13,5,16,28,9,21,12,4,19,11,10,18,24,15,29,31,6,20,14,27,0,36473
0,18,26,29,7,5,10,9,30,22,14,31,2,8,20,21,19,28,12,4,11,15,13,25,23,27,3,16,6,1,17,0,29508
0,28,21,26,10,16,14,4,27,2,31,22,7,11,23,24,25,29,17,1,3,13,19,30,5,8,15,18,6,20,12,0,37452
0,22,1,14,21,6,30,4,12,7,26,16,28,31,19,25,10,2,8,3,17,9,29,5,11,18,24,23,20,27,15,0,33055
0,4,30,14,26,28,12,1,25,11,2,17,22,18,24,10,16,13,29,6,31,9,8,21,23,27,3,7,5,20,15,0,33955
0,16,6,20,26,22,4,24,7,29,15,13,30,27,28,5,1,19,2,14,17,25,31,10,18,21,11,8,9,3,23,0,27219
0,21,16,17,10,14,8,15,19,27,7,9,31,1,4,28,3,6,29,24,11,13,22,12,18,5,23,25,26,30,20,0,37011
0,3,21,10,23,16,19,18,12,17,7,20,13,9,22,11,4,26,6,30,25,29,1,28,31,5,24,27,2,15,8,0,33018
0,13,18,22,6,24,14,23,9,25,28,19,7,26,4,2,30,20,31,11,12,15,1,5,16,29,17,21,8,10,3,0,31660
0,21,19,8,1,23,7,26,13,17,22,10,4,29,31,16,12,18,2,5,30,6,28,14,24,27,25,3,11,15,20,0,35287
0,9,16,28,31,12,7,17,19,25,2,3,27,24,20,18,13,22,5,8,4,23,15,14,6,26,30,11,29,10,1,0,30452
0,12,18,20,19,9,29,2,1,4,25,21,10,15,26,5,6,17,24,7,8,3,30,16,11,22,13,27,31,14,23,0,35081
0,13,9,30,27,26,18,23,7,8,24,5,25,21,3,15,1,4,28,11,22,31,19,17,14,6,16,29,2,20,10,0,35945
0,25,7,28,26,24,13,20,5,1,19,4,3,22,18,12,2,16,27,30,15,21,29,6,11,23,17,10,14,8,31,0,33268
0,13,7,2,17,11,20,30,29,27,26,28,8,1,25,10,19,23,12,21,6,4,22,24,5,18,3,9,16,14,15,0,29706
0,31,23,20,21,7,6,26,3,15,16,4,1,13,14,8,2,17,10,5,18,28,22,27,30,9,24,29,25,12,19,0,34320
0,9,14,29,19,13,27,18,10,12,8,30,11,15,24,6,17,28,25,3,22,5,2,21,31,7,23,4,20,16,1,0,33205
0,6,25,31,9,3,5,29,4,8,18,19,26,15,20,22,16,2,17,24,23,12,30,27,1,13,7,14,10,28,21,0,30629
0,13,18,3,20,15,14,17,11,29,9,8,25,21,4,12,6,7,16,27,26,28,5,31,19,24,2,1,22,23,30,0,36159
0,5,13,30,1,18,28,7,26,27,31,12,20,24,9,25,3,4,2,21,17,29,10,22,19,6,23,14,8,15,11,0,28168
0,28,19,16,12,9,17,4,24,22,20,30,10,3,14,23,5,26,29,11,1,21,15,27,7,18,25,31,6,13,8,0,35940
0,9,23,31,3,27,14,25,8,12,13,1,22,17,2,5,30,20,24,7,18,28,15,10,26,11,4,6,29,16,21,0,33398
0,13,17,11,21,29,31,6,5,18,26,20,8,10,12,22,30,23,19,24,3,14,28,25,16,15,9,1,2,4,7,0,32398
0,22,31,7,29,28,2,23,11,5,10,30,20,19,21,4,3,13,26,8,6,1,12,27,9,24,16,18,17,14,25,0,32526
0,11,8,25,20,12,29,2,14,5,1,6,17,7,31,19,13,18,23,4,16,9,22,30,28,3,15,24,26,10,27,0,37456
0,18,1,12,15,22,7,6,5,3,10,21,2,14,31,20,4,11,13,26,8,24,16,30,19,27,28,17,9,25,29,0,31165
0,5,26,25,3,23,13,7,16,2,6,29,27,12,1,8,30,17,22,15,19,21,4,24,28,20,10,14,31,11,9,0,32841
0,12,31,11,9,20,2,1,7,5,28,29,17,19,25,16,21,4,26,8,15,22,6,14,27,30,13,24,10,3,23,0,31402
0,18,6,26,3,8,9,2,1,4,11,29,20,30,5,16,25,10,21,13,17,23,27,31,14,15,19,24,22,7,12,0,30029
0,4,3,16,2,31,20,9,1,17,10,7,6,18,5,12,28,26,13,15,27,23,25,24,29,11,21,30,8,14,22,0,27936
0,27,26,28,7,3,23,11,1,12,17,22,4,14,21,25,18,31,30,13,15,24,20,16,9,2,6,19,5,29,10,0,27393
0,16,7,31,15,6,22,8,23,11,19,10,28,1,27,14,29,3,9,18,20,4,12,5,26,13,30,17,24,21,2,0,27809
0,17,4,25,29,6,23,14,31,10,18,19,15,2,21,8,1,11,22,9,7,26,13,30,5,12,27,28,16,3,20,0,33841
0,20,3,1,16,30,15,9,25,11,24,18,8,19,4,27,2,21,7,23,29,5,22,26,10,14,17,28,31,12,6,0,24363
0,16,3,19,1,27,5,24,31,2,11,22,20,10,25,13,8,29,17,7,28,14,21,26,23,9,6,4,30,12,15,0,30680
0,2,8,17,29,30,7,24,22,13,4,26,18,15,10,20,11,25,23,6,5,14,21,28,27,1,3,31,16,12,9,0,35071
0,20,15,24,12,3,7,6,23,31,21,22,4,28,11,14,27,17,2,25,10,8,30,1,16,18,19,29,26,13,5,0,32993
0,15,27,28,11,8,6,24,12,22,13,30,5,17,26,31,21,2,25,20,3,23,7,1,9,16,29,14,10,19,4,0,32839
0,23,1,19,26,20,2,22,8,24,29,27,12,18,15,9,4,28,25,3,14,7,16,31,5,30,13,11,10,6,21,0,34274
0,18,11,17,24,10,3,14,31,21,6,9,16,2,5,22,13,8,25,27,15,28,1,7,20,4,30,26,23,19,29,0,29765
0,10,22,2,3,25,16,27,20,5,29,19,31,8,7,14,26,18,11,21,24,13,1,6,9,17,4,23,28,12,15,0,31962
0,6,3,17,11,15,8,21,16,18,20,2,1,24,27,12,5,4,29,25,28,10,26,13,30,22,19,9,14,7,31,0,31105
0,4,2,5,20,29,26,6,11,13,28,14,27,15,18,31,22,21,24,12,7,10,23,8,3,30,25,1,17,9,16,0,30930
0,6,4,9,2,5,10,1,29,17,18,14,26,16,3,24,8,30,31,22,28,13,12,23,7,27,11,15,25,20,19,0,26447
0,23,18,17,10,29,26,27,19,6,5,3,8,28,2,21,22,1,14,4,16,24,13,12,7,30,9,15,20,31,25,0,33451
0,4,17,25,28,14,8,21,26,2,1,18,19,29,15,6,24,9,22,7,16,31,27,13,5,3,11,23,20,10,12,0,32780
0,19,28,18,10,1,15,29,16,24,30,4,2,27,12,31,8,17,5,13,22,23,11,9,3,14,20,25,21,6,26,0,36056
0,13,16,4,11,1,14,5,6,2,10,20,15,25,21,24,22,9,23,3,27,7,31,28,19,18,8,26,12,29,17,0,33043
0,27,17,7,6,30,26,3,19,28,12,18,15,20,9,14,31,4,29,8,24,23,10,2,11,21,22,25,5,13,16,0,34471
0,17,8,2,10,14,15,13,6,23,24,22,5,7,29,11,25,19,20,26,9,18,30,27,4,31,3,1,21,28,12,0,30901
0,15,29,19,30,13,16,8,10,22,3,27,28,4,31,7,18,21,1,24,26,12,14,6,9,25,23,2,20,11,17,0,33332
0,24,29,7,4,31,18,16,5,1,15,26,27,11,3,23,30,28,2,13,8,17,9,20,14,10,12,21,22,6,19,0,30767
